3977	3	10472	0.7093
10496	3	2384	0.7093
2002	2	52	0.8927
11920	0	2106	0.7093
3927	2	2294	0.8927
417	0	2398	0.1154
2066	0	549	0.7093
10317	0	8845	0.2496
3863	2	3068	0.5259
3231	17	7257	0.5259
136	0	1826	0.1078
4767	3	7690	0.7093
630	0	2146	0.8982
7784	2	831	0.8927
1448	0	926	0.7093
2662	11	7246	0.7093
4801	0	3147	0.1228
1078	0	1177	0.7093
349	3	7445	0.8927
4650	0	1064	0.7093
6295	0	2534	0.7093
2853	0	731	0.5162
13756	20	595	0.7093
7727	0	3563	0.7093
2854	0	10288	0.7093
3266	3	12156	0.8927
2349	0	101	0.7093
11131	0	452	0.7093
914	8	731	1.0000
7268	0	3895	0.7093
20	1	9710	0.8927
5591	0	3517	0.7093
2589	0	2112	0.3528
4430	5	1978	0.3425
1465	24	1444	0.7093
5047	0	282	0.7093
10885	2	829	0.8927
2523	0	5311	0.2325
6032	0	5311	0.4476
3502	2	98	0.7093
2046	5	1982	0.3425
550	0	12712	0.7093
9510	0	1924	0.2325
217	1	1129	0.7093
5936	2	13618	0.8927
1045	8	2009	0.7093
356	0	708	0.7416
8759	0	3763	0.7093
473	0	13935	0.2698
516	0	9710	0.3667
13552	0	4828	0.7093
1132	3	868	0.7093
1869	25	107	0.8927
412	2	1510	0.8927
2061	0	1429	0.7093
2032	0	4807	0.7093
764	3	1418	0.7093
1520	5	4209	0.3425
83	0	21	0.7834
1150	8	7704	0.7093
3608	0	11123	0.1078
2234	2	12324	0.8927
1468	11	1643	0.3933
1319	0	2988	0.2160
6080	3	3773	0.7093
5089	0	7060	0.7093
8709	2	12080	0.8927
10526	0	975	0.7093
5797	0	138	0.7093
4737	0	2330	0.7093
5455	0	3651	0.7093
5982	0	7293	0.7093
1210	3	1210	0.5259
2141	0	418	0.1965
5434	0	6702	0.4315
9083	0	9204	0.4908
1597	0	13523	0.1052
10376	0	13180	0.7093
8264	0	5444	0.5259
1448	0	5957	0.3204
6124	3	5576	0.8927
1212	0	1875	1.0000
6712	0	259	0.7093
1184	0	13120	0.3528
6012	2	879	0.5259
1083	15	6430	0.9844
1260	2	9389	0.7093
1569	0	7252	0.4086
1649	0	5995	0.4223
3396	0	947	0.7093
2006	3	8250	0.7093
3458	0	1191	0.1871
1582	0	9147	0.7093
985	16	6368	0.7093
741	2	5006	0.7093
3468	2	1948	0.8927
353	4	6728	0.7093
8029	0	5121	0.1814
3279	11	6007	0.3425
1855	0	3482	0.7093
3939	2	45	0.8927
3302	2	8450	0.7093
8516	3	11206	0.8927
398	0	1827	0.7093
6223	0	2121	0.9959
5357	13	108	0.7093
1291	3	9373	0.8927
2408	1	5403	0.8927
7329	22	4224	0.9844
9654	0	3733	0.7093
1034	0	9527	0.2143
302	0	3378	0.6926
13368	3	2720	0.7093
3268	3	6032	0.7093
6212	0	4873	0.4533
3729	26	9864	0.7093
3744	0	8555	0.2404
547	0	2256	0.4986
100	0	2045	0.1300
3642	2	1377	0.8927
6802	0	639	0.1674
282	0	2393	0.1252
12914	0	3047	0.5269
16	0	12219	0.4307
582	2	13596	0.8927
541	0	52	0.7093
832	0	7209	0.1946
352	0	8927	0.3001
1580	0	584	0.7093
5707	2	201	0.8927
2746	0	9645	0.1833
5589	1	132	0.8927
5533	0	8520	0.7093
13771	18	5258	0.7093
1083	6	976	0.4526
6021	0	3516	0.3038
7115	8	422	0.7093
2231	2	2230	0.7093
145	3	1112	0.7093
9755	12	2509	0.5259
2011	2	11035	0.8927
680	11	127	0.4269
74	0	976	0.1814
244	0	2653	0.1909
7699	1	6583	0.7093
10523	4	1154	0.9844
5710	0	1468	0.7093
2326	25	13507	0.8927
7111	0	2717	0.7093
5183	0	6802	0.7093
1882	0	13061	1.0000
726	2	11047	0.8927
12666	11	2339	0.7093
2498	2	5244	0.8927
3608	0	10526	0.3725
439	0	10398	0.7093
1154	4	12710	0.8927
2713	0	6337	0.9626
11250	15	3378	1.0000
9109	4	2051	0.7093
6444	20	4108	0.7093
5479	4	10709	0.5259
4068	0	10723	0.7093
2973	2	1112	0.8927
3642	0	8736	0.7093
11894	0	9810	0.7093
91	0	7045	0.5540
3498	0	880	0.7093
1261	0	2809	0.7093
3761	0	7939	0.7093
12838	3	12838	0.5259
1258	0	12421	0.7093
1775	0	9613	0.7093
8817	5	1489	0.3425
1483	3	3650	0.7093
3516	0	183	0.7093
3084	0	10848	0.7093
8313	0	6848	0.7093
3151	0	3161	0.7093
8954	0	5810	0.7093
1541	0	4499	0.5259
599	0	866	0.7093
5152	4	2952	0.7093
1580	0	201	0.5768
6969	0	2733	0.7093
6440	2	10535	0.8927
11144	5	3492	0.3425
1582	0	108	0.7093
2438	0	5173	0.1890
5335	0	2265	0.1026
6097	2	2483	0.7093
1882	0	2826	0.7093
9159	0	11477	0.7093
5998	0	635	0.7093
8561	24	4665	0.8927
6253	1	4555	0.8927
3416	2	11564	0.8927
557	0	6728	0.7093
3775	3	6196	0.8927
1796	0	5036	0.2541
1829	0	580	0.7093
7222	0	6708	0.7093
1018	2	2095	0.8927
2397	0	119	0.7093
988	0	6452	0.7093
5418	0	1445	0.7093
7830	0	13888	0.7093
9631	3	9631	0.5259
11612	0	2204	0.7093
1151	0	12434	0.7093
2938	2	13281	0.8927
9445	0	127	0.7093
5570	0	11807	0.6005
2711	0	4752	0.7093
2048	0	12100	0.7093
3468	0	13389	1.0000
9083	0	286	0.7093
9086	4	12929	0.7093
10483	2	13445	0.8927
2849	2	2137	0.8927
5413	1	288	0.7093
1046	0	5830	0.2277
487	2	10493	0.7093
3174	12	4496	0.5259
4420	4	10523	1.0000
583	0	5857	0.5697
788	0	7746	0.6009
7121	0	3208	0.2951
796	2	7622	0.8927
2121	0	418	0.7495
2095	0	5011	0.7610
12636	0	7318	0.7093
1571	4	6549	0.7093
1517	0	1611	0.1078
5266	13	1696	0.8927
3759	0	12412	0.7093
2067	3	12449	0.8927
3580	0	2286	0.7093
4064	14	11959	0.7093
7920	0	14	0.8927
2861	0	1734	0.7093
12376	0	11433	0.7093
3433	0	914	0.2373
12357	0	11374	0.7093
249	0	12700	0.7093
1046	32	741	0.7093
543	0	10518	0.2526
2833	11	6888	0.7093
1872	0	7927	0.1154
4153	2	14023	0.8927
5588	0	1577	0.7093
4965	0	885	0.3001
11168	13	266	0.9844
4441	2	8468	0.7093
4899	0	6713	0.7093
2394	0	7380	0.7093
449	8	10281	1.0000
5977	0	2958	0.7093
9610	0	5250	0.7093
1354	3	3769	0.8927
700	0	2483	0.4061
4540	0	690	0.2373
1113	0	4976	0.1794
5670	14	4879	0.7093
2514	11	5601	0.1909
1185	0	6246	0.3677
4692	2	4209	0.8927
3898	20	414	0.7093
2132	4	11065	0.8927
7400	0	4076	0.7093
6698	0	12093	0.7093
10544	24	4354	0.7093
4994	12	5267	0.5259
2136	3	6605	0.7093
1808	0	252	0.4230
2297	2	7976	0.7093
13517	0	3598	0.7093
6874	3	13316	0.8927
12470	14	1718	0.7093
1548	0	571	0.7093
2643	0	5556	0.2656
4707	3	10928	0.8927
6078	27	29	0.8927
1726	2	1063	0.7093
22	0	127	0.2541
2715	0	414	0.7093
10745	0	11194	0.7093
3887	0	10571	0.7282
6536	0	763	0.7093
645	0	1200	0.2194
5831	0	877	0.7677
1320	4	9147	0.7093
21	2	9902	0.8927
10513	0	1125	0.7093
4077	0	2487	0.7093
267	0	956	0.7093
1552	0	2483	0.3498
1582	0	1582	0.5259
925	11	2988	0.2555
3026	19	1082	0.7093
8701	0	229	0.7093
3299	0	240	0.2834
1482	0	811	0.7093
1064	3	9966	0.8927
8655	14	6277	0.7093
7885	0	5344	0.8927
9968	0	3066	0.7093
916	11	4745	0.7093
114	0	211	0.7093
8289	3	8289	0.5259
1264	0	6886	0.5759
10315	0	45	0.1104
1148	0	12295	0.2988
3650	2	2929	0.8927
3763	0	558	0.2143
4296	0	3007	0.7187
11485	0	2100	0.7093
61	2	4209	0.7093
6842	29	2873	0.8927
6823	0	7022	0.7093
10624	0	6075	0.2373
4302	0	6652	0.7093
975	0	5395	0.1052
1019	0	3131	1.0000
23	0	13265	0.1104
4514	0	3604	0.7093
7821	0	13052	0.7093
2281	2	9282	0.7093
4084	12	4167	0.5259
2181	0	24	0.7093
8389	0	573	0.7093
1912	0	2565	0.1078
7292	0	9724	0.8927
914	2	12269	0.7093
10992	9	6986	0.8927
1369	0	2809	0.7093
4726	2	9218	0.7093
994	0	6819	0.7093
3496	0	4902	0.7093
12889	3	12889	0.5259
8023	3	8023	0.5259
641	0	13265	0.1482
4077	3	641	0.8927
7039	2	4431	0.8927
62	0	3999	0.7093
8068	3	6398	0.7093
1908	0	1188	0.5061
3384	0	10197	0.7093
3472	0	595	1.0000
1191	2	1703	0.8927
861	8	12127	0.7093
9051	14	4060	0.7093
12098	0	9004	0.7093
1484	0	12598	0.7093
10601	3	10857	0.8927
8337	24	13872	0.8927
766	0	4728	0.7093
1027	2	4043	0.8927
1394	14	2000	0.7093
10295	2	7308	0.8927
751	19	1458	0.7093
3422	22	2929	0.7093
399	14	2482	0.7093
2212	0	3516	0.2555
941	0	6460	0.1694
4095	0	1569	0.7093
4011	3	7146	0.8927
215	0	5673	0.6887
788	0	6138	0.3086
3793	0	4077	1.0000
9508	5	11778	0.3425
2700	0	1420	0.7093
2573	0	1604	0.2388
9616	2	14003	0.7093
10983	0	9931	0.7093
1837	0	6477	0.1735
113	0	1052	0.6360
8341	0	1350	0.7093
937	9	177	0.8927
7705	0	6161	0.7093
5109	0	11358	0.5573
296	0	10526	0.7093
7869	3	12927	0.7093
2307	17	2965	0.5259
11836	2	344	0.7093
1041	0	945	0.5173
2118	0	3423	0.4841
12686	2	267	0.8927
7459	22	11186	0.7093
3306	0	1137	0.7093
947	0	11554	0.1052
892	0	8118	0.7093
2036	0	5916	0.3880
3168	34	1220	0.7093
10492	12	8763	0.5259
1173	0	14006	0.1154
10169	0	100	0.7449
820	0	11986	0.7520
7526	0	9278	0.2466
12479	1	2351	0.7093
74	3	3789	0.7093
1026	0	887	0.7093
4609	0	2985	0.4980
557	13	5857	0.8927
1949	0	641	0.4588
2904	0	6573	0.4455
5845	6	1936	0.1154
6985	0	2894	0.8927
5463	14	98	0.7093
3704	9	12351	0.8927
849	0	1453	0.7093
3310	3	3310	0.5259
9624	0	6582	0.7093
10234	0	2313	0.7093
1046	0	1875	0.6532
1366	0	1691	0.7093
2254	0	5757	0.1370
10023	3	4964	0.7093
1690	0	117	1.0000
2192	0	1444	0.2073
2960	0	10575	1.0000
831	2	2351	0.8927
13419	5	4851	0.3425
10525	3	10525	0.5259
1804	2	6667	0.8927
12255	0	7770	0.7093
4133	0	1093	0.7209
13308	0	5732	0.7093
1808	8	4722	0.7093
10336	12	13685	0.5259
246	0	386	0.7331
60	0	762	0.2019
3181	0	3548	0.2073
8098	0	1259	0.5633
6153	4	5334	0.8927
4536	3	1065	0.7093
2703	0	762	0.2420
327	3	10896	0.8927
4878	0	1707	0.7093
4496	3	4496	0.5259
9754	11	1712	0.7093
6674	0	296	0.1129
1281	0	10265	0.2309
543	1	6327	0.7093
133	0	3697	0.7093
7284	2	2919	0.8927
9382	0	4077	0.2450
835	2	12169	0.8927
45	16	80	0.7093
660	0	12773	0.2125
12665	0	12442	0.7093
446	0	5316	0.1052
6721	4	3253	0.8927
8086	2	8274	0.7093
12313	3	658	0.8927
900	0	11651	0.7093
988	0	1750	0.2599
9927	2	956	0.8927
1243	0	6546	0.2670
1529	0	2661	0.2951
6231	0	63	0.5259
9656	0	10758	0.7093
3319	0	867	0.7093
4094	0	1025	0.7093
1102	0	13273	0.1078
2462	3	7487	0.7093
1117	0	1912	0.7093
3279	0	1524	0.3261
7528	0	598	0.7093
145	0	764	0.7093
305	11	1055	0.2073
3798	0	1517	0.2177
8424	0	2973	0.7093
1762	0	8536	0.7093
2337	0	13342	0.3238
880	0	3048	0.7093
573	4	11265	0.7093
1451	0	2003	0.1078
2071	0	11498	0.7093
3760	2	146	0.5259
6650	3	6295	0.7093
3368	0	3195	0.7093
8300	20	3011	0.7093
641	0	6244	0.7093
1646	0	12595	0.7093
260	0	3987	0.4791
788	0	8351	1.0000
705	0	1803	0.7093
795	0	8281	0.7093
333	18	259	0.7093
13123	12	13109	0.5259
4667	0	5497	0.7093
2223	3	7343	0.8927
9569	1	5880	0.7093
2643	2	2914	0.8927
6205	0	2432	0.7093
10254	9	4739	0.8927
1901	3	9136	0.8927
903	0	5853	0.7093
3718	0	7619	0.7093
8295	3	6259	0.8927
5934	12	10245	0.5259
7560	3	7560	0.5259
4405	0	12392	0.7093
5361	0	45	0.5327
3414	0	7172	0.7093
3818	0	396	0.7093
11346	0	6620	0.7093
6517	5	13580	0.3425
4649	0	12586	0.7093
6135	0	508	0.7093
4397	0	1132	0.7093
4158	21	1780	0.7093
4656	4	422	0.7093
651	8	11204	0.9844
215	0	8456	0.4695
1705	0	4741	0.7093
1493	0	4622	0.1052
3608	20	1624	0.7093
7124	0	5423	0.7615
2049	0	2455	0.7093
4351	0	9473	0.8927
8544	3	2006	0.8927
7133	0	3874	1.0000
645	4	1154	1.0000
9887	0	3102	0.7093
2755	2	3230	0.8927
220	0	2483	1.0000
3961	3	3313	0.7093
7146	9	2759	0.7093
11428	8	4078	0.7093
9156	0	5338	0.7093
8373	0	1254	0.7093
738	0	1545	0.1300
5055	0	1132	0.7093
5020	3	5020	0.5259
13837	0	3519	0.7093
11	4	2225	0.7093
1292	0	9428	0.7093
3322	0	10751	0.4103
2853	0	4148	0.4469
6182	2	7557	0.8927
2674	0	1129	0.7093
4607	3	3292	0.8927
1171	4	879	0.7093
7048	2	3657	0.8927
3299	0	3793	0.1000
3978	0	4137	0.2404
2973	0	18	0.1078
1684	0	6583	0.7093
1577	0	193	0.7093
7150	0	8468	0.2055
6327	0	3029	0.8517
4917	2	958	0.8927
9811	2	4879	0.5259
13453	3	3909	0.8927
2090	0	3909	0.1735
6135	3	10931	0.7093
2407	6	7293	0.7093
1115	3	12114	0.7093
8036	0	595	0.7093
7560	2	5277	0.7093
2809	0	9763	0.5352
536	0	1734	0.1965
3675	0	3651	0.7093
8208	0	1132	0.7093
2132	4	6295	0.7093
10249	3	10249	0.5259
7380	0	2483	0.4772
7065	4	12512	0.7093
7054	2	38	0.7093
6931	0	3770	0.7093
11381	0	1493	0.8876
11447	12	9743	0.5259
429	0	4247	0.7093
2333	3	3166	0.7093
6842	4	5266	0.8927
2524	0	3539	0.7093
666	0	3708	0.4595
263	0	7878	0.3889
2028	2	6630	0.5259
1738	0	2514	0.7093
1468	0	8448	0.2404
2024	0	8833	0.7093
966	0	6032	0.1104
1399	9	3498	0.8927
4232	0	5424	0.1482
8048	0	1908	0.1590
3102	1	6254	0.7093
501	0	4888	0.1909
7350	0	506	0.7093
5791	3	5791	0.5259
383	0	5425	0.7093
5477	0	555	0.7093
5877	3	6500	0.7093
7500	0	2960	0.7093
1354	3	1354	0.5259
1810	0	5143	0.1026
11866	0	4099	0.7093
1067	0	10475	0.7093
1316	2	1463	0.8927
10013	12	10893	0.5259
4559	20	4654	0.7093
12379	3	12379	0.5259
12830	0	5985	0.7093
4354	9	7484	0.8927
11945	3	1216	0.8927
1566	5	6945	0.3425
2259	0	3222	0.1052
119	0	6977	0.1653
1009	0	145	1.0000
788	0	3643	0.7093
9905	0	114	0.2404
7101	2	10347	0.8927
3791	2	4324	0.9844
8591	9	3113	0.7093
11824	0	4975	0.7093
1325	0	6978	0.7093
9058	12	13997	0.5259
2896	12	1150	0.5259
742	0	10804	0.2210
1397	0	9973	0.1909
4243	0	128	0.7093
295	24	10468	0.7093
393	0	3241	0.2951
2471	0	708	0.8350
1775	2	13210	0.8927
2384	0	1797	0.7093
6868	3	4953	0.7093
4996	0	204	0.2309
156	0	5060	0.2450
1522	3	1720	0.8927
12	0	1385	0.7093
1517	4	1427	0.9844
240	0	4133	0.7093
6281	0	2289	0.7093
5323	3	5323	0.5259
145	2	975	0.8927
10350	20	735	0.7093
436	13	3733	0.8927
9026	0	746	0.7093
1949	0	11477	0.7093
6716	1	4406	0.8927
3204	0	45	0.9463
4953	0	1660	0.7093
1434	20	1762	0.7093
12053	0	108	0.7093
1447	2	5223	0.8927
640	0	5763	1.0000
1129	0	2112	0.1735
6439	0	6621	0.8927
13713	6	10468	0.7093
3018	0	3558	0.5953
3109	0	3016	0.1694
3066	2	3613	0.8927
11494	0	284	0.7093
4851	2	1493	0.8927
9959	0	13464	0.7093
13127	0	7117	0.7093
12202	0	2068	0.7093
7644	20	625	0.7093
4249	24	5161	0.7093
1385	0	14021	0.1674
3481	0	5757	0.2420
2621	2	12331	0.8927
1268	2	1802	0.8927
11168	13	266	0.8927
3056	0	12421	0.7093
2067	0	2739	0.1129
2747	2	2213	0.8927
78	4	2858	0.7093
1803	0	2684	0.7093
8730	0	6442	0.7093
8739	13	2817	0.8927
420	2	11865	0.8927
2601	8	6637	0.7093
5600	14	145	0.7093
529	0	690	0.1026
1001	0	5286	0.7093
4033	0	3268	0.7093
1846	0	390	0.7093
5469	3	676	0.7093
74	0	2130	0.2357
2009	18	4306	0.7093
8704	2	5324	0.5259
5728	14	3943	0.7093
5693	15	2167	1.0000
854	3	5459	0.8927
1655	11	1662	0.5050
4085	0	13989	0.7093
11617	0	12096	0.7093
8338	3	8338	0.5259
6569	0	5989	0.7093
2557	2	9204	0.8927
3181	0	13092	0.7093
3915	0	1438	0.7093
1936	9	9105	0.7093
1600	0	3088	0.4668
10489	0	13991	0.7093
2343	0	13767	0.4433
248	3	6161	0.7093
2118	0	1867	0.6529
12862	11	3210	0.7093
1046	4	2051	0.7093
4694	0	1543	0.7093
862	0	6592	0.7093
9212	18	5721	0.7093
11960	3	1229	0.8927
5748	0	3555	0.8927
12864	3	1481	0.8927
2873	0	762	0.2938
3174	2	3268	1.0000
5197	1	4228	0.7093
1376	20	3944	0.7093
2827	3	1874	0.8927
2713	0	12369	0.7093
11781	0	5298	0.7093
12731	3	12731	0.5259
2870	0	5571	0.4469
6056	0	10422	0.6069
458	3	6769	0.8927
6452	0	8123	0.2073
13665	3	13665	0.5259
5526	2	7169	0.5259
706	0	9389	0.4411
6671	11	585	0.1526
11885	0	232	0.7093
401	11	13431	0.1694
1654	0	1376	0.7093
3018	16	2662	0.7093
2204	0	145	0.3985
834	2	45	0.5259
7061	2	108	0.5259
4287	0	1209	0.7093
9755	3	9755	0.5259
504	0	248	0.2001
5923	3	5923	0.5259
460	0	12871	0.1983
4603	0	1270	0.7093
8640	5	8372	0.3425
3190	3	12702	0.8927
76	0	3458	0.1983
2717	3	2866	0.7093
8857	2	13873	0.5259
1512	0	4752	0.7093
8653	3	8653	0.5259
9040	2	11963	0.8927
1762	0	869	0.7093
13432	0	1620	0.7093
3954	0	4209	0.7093
6597	0	1202	0.2976
4274	6	2141	0.3050
2250	0	1320	0.9233
3071	0	4975	0.2260
4943	0	4613	0.2260
3528	2	2643	0.8927
9623	0	3240	0.7093
10809	1	4460	0.7093
3173	0	1423	0.7093
7795	5	7758	0.3425
4111	0	2269	0.8927
5392	8	263	0.8927
9860	9	8735	0.8927
5315	0	3023	0.7093
2942	2	2643	0.8927
7553	3	7553	0.5259
296	0	1546	0.3134
699	2	3835	0.5259
5497	2	12353	0.8927
5203	3	5200	0.7093
10442	0	9009	0.7093
7671	0	13585	0.5378
2074	0	3240	0.5819
103	0	13856	0.1026
2550	0	2697	0.7093
1017	4	1320	0.7093
7078	18	6365	0.7093
118	3	118	0.5259
4763	2	11842	0.8927
2404	17	5069	0.5259
2333	2	4688	0.8927
3965	14	595	0.7093
3730	0	11385	0.1052
1289	0	1705	0.4847
11322	20	4568	0.8927
2207	0	4930	0.7093
167	3	508	0.7093
810	0	7277	0.1078
3041	3	3041	0.5259
36	0	8073	0.1415
1360	2	146	0.5259
1365	0	1785	0.7093
2105	0	12304	0.7163
1253	3	9374	0.7093
13043	0	346	0.7093
3485	0	10331	0.7093
4190	11	2814	0.8927
1751	2	959	0.8927
2479	0	1444	0.2642
2099	0	4085	0.4810
704	0	8155	0.7093
6412	0	3131	0.7093
594	0	6793	0.7093
4742	2	201	0.8927
867	0	1408	0.7093
6318	0	814	0.7093
318	2	6089	0.8927
1278	2	436	0.8927
4300	0	2176	0.7093
4165	0	7125	0.7093
2232	3	1522	0.7093
6821	2	5259	0.8927
9786	3	9786	0.5259
9454	0	146	0.7093
3598	0	1615	0.7093
6114	0	3971	0.7093
5677	2	1430	0.8927
1808	0	558	0.3317
1569	2	6372	0.7093
11018	13	266	0.8927
3454	0	4546	0.7093
8742	0	2948	0.7093
10009	0	11068	0.8927
215	0	1451	0.7093
1225	0	11329	0.7093
6531	3	4158	0.8927
9742	14	125	0.7093
2952	2	4565	0.8927
3983	0	2371	0.7093
10978	0	2043	0.7093
1430	19	5200	0.7093
5768	1	5311	0.8927
2160	0	3436	0.5259
645	4	305	0.7093
1420	0	1522	0.3026
204	0	1112	0.6512
1128	0	1162	0.7093
1427	2	12604	0.8927
1344	0	7848	0.7093
2592	0	1516	0.4581
10539	0	6056	0.7093
296	0	11402	0.1300
1658	0	2304	0.5807
1654	0	5178	0.7093
4763	4	266	0.7093
1463	0	5229	0.7093
356	0	3217	0.6456
1658	0	2476	0.9802
7582	0	9487	0.7093
746	0	8283	0.2642
7101	2	201	0.8927
903	0	2932	0.6752
223	0	3553	0.7093
5832	0	1500	0.1179
6742	15	4639	0.8927
1748	0	6679	0.7093
156	0	6327	0.1735
853	0	3370	0.7597
3693	3	234	0.7093
2167	0	4174	0.1052
4856	3	4856	0.5259
2172	0	7560	0.5259
4529	0	1019	0.3569
4936	0	2725	0.7093
10381	2	499	0.7093
154	0	2874	0.3294
519	23	540	0.7093
1444	0	430	0.7093
223	0	9314	0.1890
2269	3	11200	0.7093
1622	1	12714	0.8927
1829	0	736	0.7093
5019	13	2062	0.8927
8461	3	13259	0.8927
2313	0	4719	0.7093
4700	4	13	0.7093
5484	0	969	0.7093
2060	0	5198	0.6253
1269	2	2111	0.8927
906	0	8997	0.3238
4289	0	2045	0.7163
938	0	1522	0.3382
340	0	1563	0.3994
13691	3	13691	0.5259
2214	0	4739	0.2404
516	0	1577	0.2698
543	0	10438	0.2073
10891	12	5240	0.5259
51	0	447	0.5009
259	0	4077	0.3050
10528	2	1517	0.5259
3103	0	69	0.7832
4903	12	8477	0.5259
2426	2	10311	0.8927
1367	0	5902	0.7093
9151	0	3131	0.7093
5137	0	10092	0.8927
802	0	3945	0.7093
1253	2	975	0.8927
10531	0	396	0.8927
692	0	2993	0.4111
2360	0	3068	0.3539
8311	0	10169	0.7093
263	0	880	0.6353
679	0	108	0.3916
282	0	939	0.4553
2515	0	2068	0.7093
422	0	6755	0.3799
2141	2	10795	0.8927
2309	2	3615	0.8927
7046	2	4660	0.8927
962	2	1062	0.8927
1138	0	2141	0.7093
3088	0	48	0.5290
2988	0	2479	0.7093
10897	20	1220	0.7093
9943	0	2343	0.7093
6899	20	11951	0.8927
7946	0	3799	0.7093
6205	0	2130	0.7093
4590	0	3615	0.9746
3246	0	308	0.1052
11111	3	12405	0.8927
3042	13	9581	0.8927
5546	0	1869	0.2404
9826	0	5850	0.7093
829	0	170	1.0000
5854	11	3284	0.1548
6371	2	3030	0.8927
8867	20	5277	0.7093
6064	0	2095	0.3425
587	21	5898	0.7093
4455	0	3956	0.2143
6299	0	7151	0.7093
45	27	2270	0.7093
10567	3	10567	0.5259
8323	0	1619	0.7093
1564	0	4739	0.1052
9903	0	644	0.7093
9580	3	8822	0.8927
4868	4	4319	0.7093
2526	3	3093	0.8927
1670	0	4698	0.7265
10958	2	5777	0.8927
1341	2	13609	0.8927
8533	0	5363	0.3734
8541	3	8541	0.5259
6102	0	4181	0.3122
1308	0	31	0.7272
9103	2	418	0.7093
2549	0	1643	0.7093
7338	0	69	0.7093
10127	0	5125	0.7093
635	3	635	0.5259
451	0	4077	0.2309
6387	0	4403	0.7093
4126	8	418	0.8927
71	0	5459	1.0000
3099	0	8807	0.3467
860	0	2487	0.3762
9413	13	9016	0.8927
2407	11	7293	0.7857
5314	0	1012	0.7093
529	0	7720	0.1078
9416	2	80	0.8927
1660	0	4093	0.5243
5156	0	11666	0.7093
2531	0	757	0.1078
6088	3	1795	0.8927
11040	16	117	0.8927
2813	2	11456	0.8927
1018	0	35	0.3889
6347	0	8050	0.2404
1752	3	1752	0.5259
1451	0	3230	0.1026
2236	0	218	0.8199
11084	0	531	0.7093
731	0	731	0.8927
2338	0	2677	0.7093
6215	11	7660	0.2037
6779	0	9418	0.7093
3915	2	3088	0.5259
8692	0	4975	0.1983
3747	2	13655	0.8927
1719	2	4324	0.5259
4923	0	14	0.7093
7695	2	722	0.8927
349	0	214	0.7093
2095	0	9503	0.4734
516	3	537	0.7093
79	20	388	0.8927
3812	5	5008	0.3425
16	0	4677	0.3487
2874	15	3615	0.7093
7905	4	4529	0.9844
8762	0	3374	0.7093
8963	3	8963	0.5259
7534	0	1128	0.1052
2369	0	11941	0.3579
1080	4	5003	0.7093
13572	0	13535	0.7093
7487	0	5392	0.7093
247	0	6860	0.8197
215	3	6361	0.8927
3339	0	950	0.7093
1191	2	12686	0.8927
2506	0	4542	0.7093
3555	0	12470	0.8927
421	3	6028	0.7093
10655	0	2700	0.7093
7726	0	2179	0.7093
116	3	3498	0.7093
1908	0	2534	0.1526
2121	0	108	0.7093
6031	2	877	0.8927
320	0	2717	0.3110
3916	2	48	0.8927
770	0	108	0.7093
2756	2	1993	0.8927
2056	11	569	0.4956
2207	4	1517	0.7093
5324	0	4873	0.2160
3841	0	102	0.7093
5285	0	10315	0.2656
4467	0	8268	0.7093
5495	0	309	0.7093
5390	0	4135	0.7093
746	0	433	0.3086
3204	0	3079	1.0000
2292	0	6804	0.7093
1285	3	2862	0.8927
4046	2	780	0.8927
2578	0	9699	0.7093
2057	0	11834	0.4292
1051	3	100	0.8927
1325	0	1333	0.7158
3448	0	2044	0.2951
9356	0	2873	0.7093
11372	2	4669	0.8927
861	0	879	1.0000
163	0	4404	0.7093
1171	0	3877	0.7474
2765	2	6748	0.5259
1696	0	6460	0.2481
8201	0	756	0.2001
161	0	5279	0.2808
2002	0	1162	0.7093
2400	0	725	0.7093
806	0	3241	0.7472
2480	3	3940	0.7093
5011	0	8603	0.2698
2108	2	2845	0.8927
1328	3	3676	0.7093
941	8	1225	0.7093
6794	0	11166	0.7093
2027	0	10820	0.7093
378	5	12758	0.3425
9006	2	1128	0.7093
7871	0	8096	0.1890
3883	0	7305	0.7093
5606	0	3238	0.8927
2250	0	11814	0.5216
4313	0	6737	0.7093
3965	9	7210	0.8927
13024	13	9280	0.8927
10372	0	4965	0.7093
5388	0	7409	0.7093
247	0	1952	1.0000
1236	0	945	0.3569
3426	0	259	0.7093
6686	2	349	0.8927
10708	2	3241	0.7093
1044	0	3516	0.7093
533	0	5403	0.2341
1892	0	461	0.7437
1964	0	555	0.1653
697	0	3653	0.5601
10612	14	3047	0.7093
328	0	86	0.4772
1896	0	7283	0.7093
10888	0	2631	0.7093
134	0	1634	0.7093
1463	0	1466	0.7093
8914	0	10534	0.6049
215	0	1705	0.7093
163	0	2584	0.7093
4844	20	2482	0.7093
2481	0	1187	0.7093
1881	0	1952	0.7093
1899	3	1741	0.8927
7074	12	2571	0.5259
1132	0	4556	0.2599
2515	0	3165	0.7093
4273	0	5360	0.8927
7202	0	4228	0.7093
914	0	2614	1.0000
4556	0	5898	0.7364
922	0	7542	0.1370
1010	0	10533	0.2684
340	0	3402	0.6724
13455	0	2084	0.7093
7130	0	6412	0.7093
1210	2	2126	0.7093
5048	0	3223	0.7093
91	21	1102	0.7093
2725	16	7095	0.8927
7026	0	3940	0.7093
1074	1	9390	0.8927
